category,message
2,numbernumbernumbernumber numbernumberp number alfie moons children in need song on ur mob tell ur mnumbers txt tone charity to numbernumbernumbernumber for nokias or poly charity for polys zed numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber profit number charity
2,get the official england poly ringtone or colour flag on yer mobile for tonights game text tone or flag to numbernumbernumbernumbernumber optout txt eng stop boxnumbernumbernumbernumbernumber wnumbernumbernumberwx numbernumbernumber
2,customer service announcement we recently tried to make a delivery to you but were unable to do so please call numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber to reschedule refnumbernumbernumbernumbernumbernumbernumber
2,you can stop further club tones by replying stop mix see mytonecomenjoy html for terms club tones cost gbpnumbernumbernumberweek mfl po box numbernumbernumbernumber mknumbernumber numberwt numbernumber
2,wamma get laidwant real doggin locations sent direct to your mobile join the uks largest dogging network txt dogs to numbernumbernumbernumbernumber nownyt ecnumbera numberlp numbernumbernumbermsg
2,you have won a nokia numbernumbernumbernumberi this is what you get when you win our free auction to take part send nokia to numbernumbernumbernumbernumber now hgsuitenumbernumbernumbernumberlands rowwnumberjhl numbernumber
2,promotion number numbernumbernumbernumbernumbernumbernumber  ur awarded a city break and could win a numbernumbernumber summer shopping spree every wk txt store to numbernumbernumbernumbernumber  skilgme tscsnumbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumberwinawkagenumbernumber numbernumbernumberperwksub
2,you are a winner you have been specially selected to receive numbernumbernumbernumber cash or a numbernumbernumbernumber award speak to a live operator to claim call numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumberamnumberpm cost numbernumberp
2,free top ringtone sub to weekly ringtoneget numberst week freesend subpoly to numbernumbernumbernumbernumbernumber per weekstop smsnumbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber
2,thanks for your ringtone order reference number xnumbernumber your mobile will be charged numbernumbernumber should your tone not arrive please call customer services numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber from colourredtextcolourtxtstar
2,hi there numbernights ur lucky night uve been invited number xchat the uks wildest chat txt chat to numbernumbernumbernumbernumber now numbernumbernumberpmsgrcvdhgsuitenumbernumbernumbernumberlandsrowwnumberjnumberhl ldn numbernumberyrs
2,numbernumber numbernumbernumbertfnumbernumbernumberp
2,dear voucher holder number claim your numberst class airport lounge passes when using your holiday voucher call numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber when booking quote numberst class x number
2,bloomberg message center numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber why wait apply for your future httpcareers bloombergcom
2,yes the only place in town to meet exciting adult singles is now in the uk txt chat to numbernumbernumbernumbernumber now numbernumbernumberpmsg
2,free for numberst week nonumber nokia tone number ur mob every week just txt nokia to numbernumbernumbernumber get txting and tell ur mates wwwgetzedcouk pobox numbernumbernumbernumbernumber wnumbernumberwq normnumbernumbernumberptone numbernumber
2,someone u know has asked our dating service number contact you cant guess who call numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber now all will be revealed pobox number snumberxy numbernumbernumberp
2,mila agenumbernumber blonde new in uk i look sex with uk guys if u like fun with me text mtalk to numbernumbernumbernumbernumbernumbernumber  numbernumberpptxt numberst numberfree numbernumbernumber increments helpnumbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber
2,claim a numbernumbernumber shopping spree just call numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber now have you won mobstorequiznumbernumberppm
2,want to funk up ur fone with a weekly new tone reply tonesnumberu number this text wwwringtonescouk the original n best tones numbergbp network operator rates apply
2,twinks bears scallies skins and jocks are calling now dont miss the weekends fun call numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber at numbernumberpmin number stop texts call numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumbernat rate
2,we tried to contact you re your reply to our offer of a video handset numbernumbernumber anytime any networks mins unlimited text camcorder reply or call numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber now
2,urgent we are trying to contact you last weekends draw shows that you have won a numbernumbernumber prize guaranteed call numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber claim code knumbernumber valid numbernumberhours only
2,numbernumbernumbernumbernumber xmas iscoming  ur awarded either numbernumbernumber cd gift vouchers  free entry number r numbernumbernumber weekly draw txt music to numbernumbernumbernumbernumber tnc
2,congratulations u can claim number vip row a tickets number c blu in concert in november or blu gift guaranteed call numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber to claim tscs wwwsmsconet costnumbernumbernumbermax
2,fantasy football is back on your tv go to sky gamestar on sky active and play numbernumbernumberk dream team scoring starts on saturday so register nowsky opt out to numbernumbernumbernumbernumber
2,free msg single find a partner in your area numbernumbernumbernumbers of real people are waiting to chat nowsend chat to numbernumbernumbernumbernumbercncl send stopcs numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber per msg
2,win the newest harry potter and the order of the phoenix book number reply harry answer number questions  chance to be the first among readers
2,free msg ringtonefrom httptms widelivecomindex wmlidnumberbnumberanumberecefnumbernumberffnumbernumbernumbernumbernumbernumberfirsttruenumbernumbernumbernumbernumbernumberjulnumbernumber
2,oh my god ive found your number again im so glad text me back xafter this msgs cst std ntwk chg numbernumbernumber
2,a link to your picture has been sent you can also use httpaltonumbernumbercoukwavewaveasponumbernumbernumbernumbernumber
2,double mins  numbernumbernumbernumber txts on orange tariffs latest motorola sonyericsson  nokia with bluetooth free call mobileupdnumber on numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber or callnumberoptouthfnumber
2,urgent this is our numbernd attempt to contact u your numbernumbernumber prize from yesterday is still awaiting collection to claim call now numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber aclnumbernumbernumbernumbernumbernumbernumbernumberpm
2,dear dave this is your final notice to collect your number tenerife holiday or numbernumbernumbernumber cash award call numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber from landline tcs sae boxnumbernumbernumber cwnumbernumberwx numbernumbernumberppm
2,tells u number call numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber to claim numbernumbernumbernumber prize u have number enter all ur mobile  personal details  the prompts careful
2,your numbernumbernumbernumber account for numbernumberxxxxxxxxx shows numbernumbernumber unredeemed points to claim call numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber identifier code xxxxx expires numbernumbernumbernumbernumbernumber
2,do you want a new video handset numbernumbernumber anytime any network mins half price line rental camcorder reply or call numbernumbernumbernumbernumbernumbernumbernumbernumbernumbernumber for delivery tomorrow
2,you have an important customer service announcement call freephone numbernumbernumbernumber numbernumbernumber numbernumbernumbernumber now
2,freeringtone reply real or poly eg realnumber number pushbutton number dontcha number babygoodbye number golddigger number webeburnin numberst tone free and number more when u join for numberwk
